episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
1213,-17.8286,-0.2786,-19.3563,-17.3123,0.7833,0.3852,0.9335,0.3099,1.6486,ppo_live2
1214,-17.017,-0.2659,-19.3387,-17.017,0.7196,0.3733,0.9268,0.3016,1.5761,ppo_live2
1215,-17.4542,-0.2727,-19.3154,-17.017,0.7277,0.364,0.9524,0.318,1.711,ppo_live2
1216,-19.5341,-0.3052,-19.3582,-17.017,0.8085,0.3626,0.9233,0.6705,1.9979,ppo_live2
1217,-18.4471,-0.2882,-19.2491,-17.017,0.7069,0.3549,0.9901,0.4453,2.159,ppo_live2
1218,-17.7543,-0.2774,-19.1912,-17.017,0.6956,0.3714,0.9588,0.3922,1.9506,ppo_live2
1219,-17.5634,-0.2744,-19.1524,-17.017,0.7134,0.374,0.8961,0.4335,1.8715,ppo_live2
1220,-20.1817,-0.3153,-19.1461,-17.017,0.6183,0.3913,1.0581,1.0505,2.2344,ppo_live2
1221,-18.5617,-0.29,-19.0573,-17.017,0.7,0.3503,0.9752,0.6609,1.8475,ppo_live2
1222,-20.1389,-0.3147,-19.0281,-17.017,0.8077,0.3682,0.9826,0.7394,1.9936,ppo_live2
1223,-18.246,-0.2851,-18.972,-17.017,0.6181,0.3485,1.0061,0.7281,1.8969,ppo_live2
1224,-18.5388,-0.2897,-18.8617,-17.017,0.787,0.3555,0.9184,0.4139,2.0652,ppo_live2
1225,-18.7497,-0.293,-18.7874,-17.017,0.7364,0.3863,0.9478,0.4333,2.3373,ppo_live2
1226,-20.5258,-0.3207,-18.7339,-17.017,0.8055,0.3925,0.9621,0.7015,2.4493,ppo_live2
1227,-21.1558,-0.3306,-18.7566,-17.017,0.7403,0.361,1.1248,0.8555,2.3103,ppo_live2
1228,-21.4708,-0.3355,-18.847,-17.017,0.7312,0.371,1.0146,1.1286,2.4684,ppo_live2
1229,-21.4497,-0.3352,-18.9078,-17.017,0.7119,0.3736,1.0218,1.1331,2.5426,ppo_live2
1230,-21.1916,-0.3311,-19.0811,-17.017,0.7705,0.3708,0.9604,1.1113,2.2701,ppo_live2
1231,-19.1401,-0.2991,-19.1499,-17.017,0.6954,0.3949,0.8528,0.8331,2.4033,ppo_live2
1232,-18.4273,-0.2879,-19.1688,-17.017,0.777,0.3614,0.9453,0.3712,2.0108,ppo_live2
1233,-18.0672,-0.2823,-19.1808,-17.017,0.7507,0.3634,0.9271,0.293,2.2086,ppo_live2
1234,-19.3909,-0.303,-19.2995,-17.017,0.7105,0.3659,1.0255,0.456,2.6385,ppo_live2
1235,-19.2861,-0.3013,-19.3911,-17.017,0.7092,0.3817,0.9089,0.5365,2.9083,ppo_live2
1236,-19.7438,-0.3085,-19.4015,-17.017,0.6453,0.3813,1.1356,0.5668,2.5364,ppo_live2
1237,-19.2491,-0.3008,-19.4416,-17.017,0.7143,0.354,0.9573,0.7046,2.2478,ppo_live2
1238,-19.3731,-0.3027,-19.5226,-17.017,0.6942,0.3683,0.9621,0.7291,2.3752,ppo_live2
1239,-19.9076,-0.3111,-19.6398,-17.017,0.8182,0.3578,0.9488,0.5531,2.395,ppo_live2
1240,-20.431,-0.3192,-19.6523,-17.017,0.8191,0.3704,0.895,0.826,2.3528,ppo_live2
1241,-21.7735,-0.3402,-19.8129,-17.017,0.7743,0.3652,1.0366,1.1003,2.3567,ppo_live2
1242,-19.7689,-0.3089,-19.7944,-17.017,0.736,0.3493,0.8821,1.086,1.9258,ppo_live2
1243,-19.7167,-0.3081,-19.8679,-17.017,0.7397,0.3694,1.0313,0.7365,1.9345,ppo_live2
1244,-18.951,-0.2961,-19.8885,-17.017,0.7874,0.3674,1.0034,0.3611,2.0613,ppo_live2
1245,-17.5096,-0.2736,-19.8265,-17.017,0.5995,0.3694,1.0344,0.3798,2.1384,ppo_live2
1246,-18.101,-0.2828,-19.7053,-17.017,0.6446,0.387,0.9802,0.4344,2.3523,ppo_live2
1247,-18.2729,-0.2855,-19.5611,-17.017,0.7623,0.3835,0.8215,0.4058,2.4781,ppo_live2
1248,-19.7472,-0.3086,-19.4749,-17.017,0.8025,0.3993,0.9124,0.5689,2.4262,ppo_live2
1249,-17.4643,-0.2729,-19.2757,-17.017,0.714,0.3658,0.826,0.4008,2.2426,ppo_live2
1250,-19.3688,-0.3026,-19.1845,-17.017,0.7584,0.3684,0.9801,0.5228,2.3153,ppo_live2
1251,-19.5417,-0.3053,-19.2046,-17.017,0.6521,0.3832,1.0047,0.6871,2.6769,ppo_live2
1252,-20.4869,-0.3201,-19.3076,-17.017,0.7192,0.3732,1.0127,0.7699,2.6905,ppo_live2
1253,-20.6628,-0.3229,-19.4374,-17.017,0.7342,0.3762,1.1048,0.7189,2.3745,ppo_live2
1254,-19.8114,-0.3096,-19.4584,-17.017,0.7035,0.3671,1.1632,0.3591,2.5701,ppo_live2
1255,-20.684,-0.3232,-19.5283,-17.017,0.7481,0.3577,1.1212,0.5215,2.7445,ppo_live2
1256,-21.5538,-0.3368,-19.6188,-17.017,0.8307,0.3612,1.032,0.7538,2.6618,ppo_live2
1257,-18.9445,-0.296,-19.6035,-17.017,0.6489,0.3619,0.9908,0.5738,2.6406,ppo_live2
1258,-19.4902,-0.3045,-19.6094,-17.017,0.7288,0.3556,0.997,0.5663,2.4707,ppo_live2
1259,-17.9166,-0.2799,-19.5099,-17.017,0.6331,0.3331,1.0278,0.4812,2.0743,ppo_live2
1260,-19.0256,-0.2973,-19.4396,-17.017,0.6496,0.3698,0.9673,0.8462,2.1155,ppo_live2
1261,-21.891,-0.342,-19.4455,-17.017,0.7347,0.3656,1.1124,1.1539,2.2315,ppo_live2
1262,-20.2297,-0.3161,-19.4685,-17.017,0.7453,0.3833,1.1016,0.627,2.1811,ppo_live2
1263,-20.1064,-0.3142,-19.488,-17.017,0.7904,0.3447,1.0112,0.7554,1.9739,ppo_live2
1264,-16.7219,-0.2613,-19.3765,-16.7219,0.6668,0.3908,0.8607,0.395,1.7952,ppo_live2
1265,-19.8284,-0.3098,-19.4925,-16.7219,0.797,0.3558,1.047,0.6301,1.8133,ppo_live2
1266,-17.5001,-0.2734,-19.4624,-16.7219,0.6854,0.3526,0.9254,0.4499,1.8986,ppo_live2
1267,-19.2303,-0.3005,-19.5103,-16.7219,0.7458,0.3679,1.0023,0.5628,2.0923,ppo_live2
1268,-17.7122,-0.2768,-19.4085,-16.7219,0.6688,0.3929,0.8936,0.4467,2.2546,ppo_live2
1269,-17.9738,-0.2808,-19.434,-16.7219,0.6872,0.3551,0.9032,0.7031,1.7269,ppo_live2
1270,-16.9907,-0.2655,-19.3151,-16.7219,0.6839,0.3728,0.8747,0.4402,1.739,ppo_live2
1271,-17.1834,-0.2685,-19.1972,-16.7219,0.6352,0.3857,0.867,0.5509,1.9841,ppo_live2
1272,-16.7352,-0.2615,-19.0096,-16.7219,0.6195,0.3914,0.9605,0.3644,1.7362,ppo_live2
1273,-17.4534,-0.2727,-18.8491,-16.7219,0.6706,0.3691,0.9796,0.2844,2.0743,ppo_live2
1274,-17.204,-0.2688,-18.7188,-16.7219,0.6955,0.3655,0.9469,0.2179,2.0314,ppo_live2
1275,-16.1251,-0.252,-18.4908,-16.1251,0.6271,0.361,0.8683,0.22,2.1002,ppo_live2
1276,-18.9275,-0.2957,-18.3595,-16.1251,0.7208,0.3506,0.9916,0.3861,2.5814,ppo_live2
1277,-18.512,-0.2892,-18.3379,-16.1251,0.6819,0.3852,0.971,0.3479,2.6608,ppo_live2
1278,-21.4764,-0.3356,-18.4372,-16.1251,0.7862,0.3548,1.0141,1.0456,2.3109,ppo_live2
1279,-20.1894,-0.3155,-18.5508,-16.1251,0.7463,0.3697,0.921,0.9322,2.3159,ppo_live2
1280,-21.5229,-0.3363,-18.6757,-16.1251,0.6453,0.3826,1.0555,1.3215,2.4368,ppo_live2
1281,-21.8911,-0.342,-18.6757,-16.1251,0.7938,0.3728,1.0389,1.0163,2.4816,ppo_live2
1282,-20.4732,-0.3199,-18.6879,-16.1251,0.7482,0.3544,0.9149,1.0939,2.1879,ppo_live2
1283,-21.6189,-0.3378,-18.7635,-16.1251,0.8178,0.3769,0.9585,1.1236,2.2121,ppo_live2
1284,-19.7644,-0.3088,-18.9156,-16.1251,0.699,0.3821,0.9686,0.7601,2.4997,ppo_live2
1285,-18.5528,-0.2899,-18.8518,-16.1251,0.605,0.3656,0.957,0.7055,2.4941,ppo_live2
1286,-20.6775,-0.3231,-19.0107,-16.1251,0.6778,0.3799,1.0371,0.9051,2.6723,ppo_live2
1287,-18.8871,-0.2951,-18.9936,-16.1251,0.7184,0.3727,0.97,0.3737,2.6519,ppo_live2
1288,-18.5873,-0.2904,-19.0373,-16.1251,0.7653,0.3783,0.9694,0.445,1.8769,ppo_live2
1289,-18.0484,-0.282,-19.041,-16.1251,0.7586,0.3849,0.9793,0.4379,1.4573,ppo_live2
1290,-17.7694,-0.2776,-19.08,-16.1251,0.7136,0.3766,0.9018,0.5017,1.8256,ppo_live2
1291,-16.8546,-0.2634,-19.0635,-16.1251,0.5984,0.3549,1.0181,0.3511,1.824,ppo_live2
1292,-18.5889,-0.2905,-19.1562,-16.1251,0.775,0.3939,0.9665,0.3742,1.9572,ppo_live2
1293,-18.0323,-0.2818,-19.1852,-16.1251,0.657,0.3675,0.9623,0.4557,2.2904,ppo_live2
1294,-17.9421,-0.2803,-19.2221,-16.1251,0.6631,0.3644,0.9357,0.5901,1.9788,ppo_live2
1295,-17.4442,-0.2726,-19.288,-16.1251,0.6956,0.3702,0.9386,0.3973,1.7997,ppo_live2
1296,-17.0539,-0.2665,-19.1944,-16.1251,0.6229,0.363,0.9489,0.3181,2.2043,ppo_live2
1297,-17.8077,-0.2782,-19.1591,-16.1251,0.6158,0.3709,0.9676,0.5267,2.2122,ppo_live2
1298,-20.4585,-0.3197,-19.1082,-16.1251,0.7315,0.3808,0.9348,1.0062,2.355,ppo_live2
1299,-20.265,-0.3166,-19.112,-16.1251,0.7264,0.3735,0.9601,0.9649,2.2374,ppo_live2
1300,-18.0328,-0.2818,-18.9375,-16.1251,0.7315,0.3603,0.8627,0.6786,1.691,ppo_live2
1301,-16.587,-0.2592,-18.6723,-16.1251,0.6472,0.354,0.8433,0.5419,1.6481,ppo_live2
1302,-15.9743,-0.2496,-18.4474,-15.9743,0.5875,0.3833,0.8313,0.4338,1.8747,ppo_live2
1303,-17.7791,-0.2778,-18.2554,-15.9743,0.6959,0.3633,0.9578,0.4153,1.9353,ppo_live2
1304,-19.3562,-0.3024,-18.235,-15.9743,0.6583,0.3717,0.9875,0.7811,2.3651,ppo_live2
1305,-18.4939,-0.289,-18.232,-15.9743,0.6584,0.3674,0.9273,0.6892,2.2327,ppo_live2
1306,-19.1609,-0.2994,-18.1562,-15.9743,0.6499,0.3855,0.8664,0.9191,2.5016,ppo_live2
1307,-19.8285,-0.3098,-18.2033,-15.9743,0.739,0.358,0.9712,0.7809,2.2456,ppo_live2
1308,-20.4053,-0.3188,-18.2942,-15.9743,0.6992,0.3645,0.955,0.9956,2.522,ppo_live2
1309,-17.7708,-0.2777,-18.2803,-15.9743,0.6301,0.3645,0.9314,0.5156,2.3005,ppo_live2
1310,-18.119,-0.2831,-18.2977,-15.9743,0.7164,0.3443,0.9595,0.3974,2.1309,ppo_live2
1311,-19.0138,-0.2971,-18.4057,-15.9743,0.7111,0.3686,1.0518,0.3844,2.3795,ppo_live2
1312,-18.4791,-0.2887,-18.4002,-15.9743,0.7169,0.3686,0.9144,0.4661,2.4014,ppo_live2
1313,-18.1065,-0.2829,-18.4039,-15.9743,0.6708,0.3728,0.86,0.5589,2.4853,ppo_live2
1314,-20.0962,-0.314,-18.5116,-15.9743,0.7243,0.3729,0.997,0.6877,2.6317,ppo_live2
1315,-21.4423,-0.335,-18.7115,-15.9743,0.7276,0.387,0.95,1.0002,3.0767,ppo_live2
1316,-20.1299,-0.3145,-18.8653,-15.9743,0.6906,0.39,0.9882,0.6067,3.1141,ppo_live2
1317,-19.0145,-0.2971,-18.9257,-15.9743,0.6285,0.3801,0.9427,0.7068,2.7102,ppo_live2
1318,-20.3277,-0.3176,-18.9191,-15.9743,0.7375,0.3801,0.9049,0.8911,2.6476,ppo_live2
1319,-22.3144,-0.3487,-19.0216,-15.9743,0.7568,0.3649,0.9548,1.4742,2.3853,ppo_live2
1320,-20.8239,-0.3254,-19.1612,-15.9743,0.6996,0.3764,1.0479,0.9294,2.5176,ppo_live2
1321,-20.1088,-0.3142,-19.3372,-15.9743,0.7072,0.3869,1.0237,0.7159,2.5304,ppo_live2
1322,-18.8229,-0.2941,-19.4797,-15.9743,0.7437,0.3823,0.923,0.4634,2.3985,ppo_live2
1323,-18.9463,-0.296,-19.538,-15.9743,0.8068,0.3638,0.8509,0.5816,2.1328,ppo_live2
1324,-17.0131,-0.2658,-19.4209,-15.9743,0.636,0.366,0.8424,0.5955,1.906,ppo_live2
1325,-17.4773,-0.2731,-19.3701,-15.9743,0.6351,0.3772,0.9375,0.4102,2.235,ppo_live2
1326,-18.9145,-0.2955,-19.3577,-15.9743,0.636,0.3736,0.9561,0.8273,2.2242,ppo_live2
1327,-18.3711,-0.287,-19.2849,-15.9743,0.6689,0.3704,0.9561,0.5435,2.2708,ppo_live2
1328,-19.0347,-0.2974,-19.2163,-15.9743,0.6989,0.3655,0.9417,0.733,2.1742,ppo_live2
1329,-19.9326,-0.3114,-19.3244,-15.9743,0.7707,0.3798,0.9595,0.7153,2.2573,ppo_live2
1330,-17.9351,-0.2802,-19.3152,-15.9743,0.5957,0.3793,1.0533,0.3301,2.5041,ppo_live2
1331,-18.1115,-0.283,-19.2701,-15.9743,0.6043,0.3626,1.0335,0.3381,2.6983,ppo_live2
1332,-19.952,-0.3118,-19.3438,-15.9743,0.7273,0.3726,0.9776,0.6889,2.5909,ppo_live2
1333,-18.7102,-0.2923,-19.3739,-15.9743,0.6647,0.3604,0.9037,0.7252,2.3999,ppo_live2
1334,-18.6943,-0.2921,-19.3038,-15.9743,0.6949,0.382,0.9782,0.3876,2.5781,ppo_live2
1335,-18.2824,-0.2857,-19.1459,-15.9743,0.65,0.3852,0.9322,0.5699,2.3591,ppo_live2
1336,-18.7772,-0.2934,-19.0782,-15.9743,0.7273,0.3794,0.8914,0.7218,2.0044,ppo_live2
1337,-18.0493,-0.282,-19.03,-15.9743,0.663,0.3589,1.0008,0.5377,1.8833,ppo_live2
1338,-17.9832,-0.281,-18.9127,-15.9743,0.5814,0.3737,0.9162,0.7371,2.3311,ppo_live2
1339,-18.9918,-0.2967,-18.7466,-15.9743,0.7077,0.3786,0.9455,0.5473,2.4875,ppo_live2
1340,-17.2029,-0.2688,-18.5656,-15.9743,0.6318,0.3579,0.9654,0.4256,1.9158,ppo_live2
1341,-17.8425,-0.2788,-18.4522,-15.9743,0.719,0.3648,0.8798,0.5208,1.9336,ppo_live2
1342,-17.5007,-0.2734,-18.3861,-15.9743,0.7276,0.3537,0.8646,0.4292,1.9354,ppo_live2
1343,-18.9833,-0.2966,-18.388,-15.9743,0.6726,0.3506,1.0977,0.4381,2.3262,ppo_live2
1344,-16.8013,-0.2625,-18.3774,-15.9743,0.6466,0.3578,0.9762,0.2684,1.8296,ppo_live2
1345,-16.5006,-0.2578,-18.3286,-15.9743,0.6553,0.3657,0.9231,0.2723,1.7659,ppo_live2
1346,-16.6624,-0.2604,-18.216,-15.9743,0.6739,0.3663,0.8828,0.2702,1.958,ppo_live2
1347,-16.9985,-0.2656,-18.1473,-15.9743,0.6602,0.3621,0.9627,0.2028,2.1027,ppo_live2
1348,-18.0482,-0.282,-18.098,-15.9743,0.6673,0.356,0.9876,0.4137,2.233,ppo_live2
1349,-19.8797,-0.3106,-18.0954,-15.9743,0.6397,0.3878,0.998,0.8974,2.5299,ppo_live2
1350,-18.7316,-0.2927,-18.1352,-15.9743,0.7106,0.3833,0.8987,0.5912,2.3753,ppo_live2
1351,-16.92,-0.2644,-18.0756,-15.9743,0.6468,0.3859,0.8667,0.2831,2.3617,ppo_live2
1352,-18.0504,-0.282,-17.9805,-15.9743,0.577,0.3752,0.9585,0.6082,2.5236,ppo_live2
1353,-19.8033,-0.3094,-18.0352,-15.9743,0.6555,0.3812,0.9553,0.9149,2.5388,ppo_live2
1354,-20.6516,-0.3227,-18.1331,-15.9743,0.7464,0.3767,0.9888,0.8484,2.5295,ppo_live2
1355,-20.603,-0.3219,-18.2491,-15.9743,0.6834,0.38,1.0369,0.9548,2.4492,ppo_live2
1356,-20.3588,-0.3181,-18.3282,-15.9743,0.6216,0.3676,0.96,1.2929,2.2922,ppo_live2
1357,-21.5305,-0.3364,-18.5022,-15.9743,0.7279,0.3714,0.9849,1.2094,2.4845,ppo_live2
1358,-20.329,-0.3176,-18.6195,-15.9743,0.6913,0.362,0.9809,1.0345,2.3014,ppo_live2
1359,-21.3823,-0.3341,-18.739,-15.9743,0.747,0.3627,1.0257,1.121,2.2643,ppo_live2
1360,-16.8411,-0.2631,-18.7209,-15.9743,0.6219,0.3786,0.8857,0.487,1.9007,ppo_live2
1361,-17.7328,-0.2771,-18.7155,-15.9743,0.6888,0.3481,0.9446,0.5013,1.841,ppo_live2
1362,-18.6742,-0.2918,-18.7741,-15.9743,0.7192,0.3895,0.9611,0.4348,2.3291,ppo_live2
1363,-19.3514,-0.3024,-18.7925,-15.9743,0.6902,0.3895,1.0582,0.4509,2.5496,ppo_live2
1364,-18.879,-0.295,-18.8964,-15.9743,0.6843,0.3721,0.9726,0.6776,2.1295,ppo_live2
1365,-17.4168,-0.2721,-18.9422,-15.9743,0.6209,0.3496,1.0187,0.3934,1.9991,ppo_live2
1366,-17.3006,-0.2703,-18.9741,-15.9743,0.6444,0.352,0.9558,0.3625,2.118,ppo_live2
1367,-18.4068,-0.2876,-19.0446,-15.9743,0.6017,0.3499,0.8771,1.0154,2.0687,ppo_live2
1368,-19.258,-0.3009,-19.105,-15.9743,0.7523,0.3465,0.9449,0.8371,1.7199,ppo_live2
1369,-18.5915,-0.2905,-19.0406,-15.9743,0.6864,0.3737,0.9765,0.54,2.2103,ppo_live2
1370,-19.2949,-0.3015,-19.0688,-15.9743,0.7098,0.3805,0.963,0.6998,2.2348,ppo_live2
1371,-18.7638,-0.2932,-19.161,-15.9743,0.6837,0.3533,0.9766,0.6987,2.0187,ppo_live2
1372,-19.7145,-0.308,-19.2442,-15.9743,0.7158,0.3579,0.9915,0.8544,2.0451,ppo_live2
1373,-20.4916,-0.3202,-19.2786,-15.9743,0.7651,0.3669,1.0396,0.7332,2.3226,ppo_live2
1374,-18.8571,-0.2946,-19.1889,-15.9743,0.6772,0.3606,0.9159,0.7317,2.3435,ppo_live2
1375,-17.2743,-0.2699,-19.0224,-15.9743,0.6173,0.3674,0.9822,0.4471,1.9185,ppo_live2
1376,-18.7172,-0.2925,-18.9404,-15.9743,0.6819,0.3674,1.0387,0.3379,2.5518,ppo_live2
1377,-18.1935,-0.2843,-18.7735,-15.9743,0.6329,0.3568,0.9605,0.4928,2.5405,ppo_live2
1378,-20.1176,-0.3143,-18.7629,-15.9743,0.6698,0.352,1.0148,0.862,2.5847,ppo_live2
1379,-18.8136,-0.294,-18.6345,-15.9743,0.6388,0.3726,0.9668,0.5698,2.7171,ppo_live2
1380,-20.3004,-0.3172,-18.8075,-15.9743,0.7005,0.3848,0.9378,0.9021,2.6998,ppo_live2
1381,-20.7523,-0.3243,-18.9584,-15.9743,0.7095,0.3775,0.9816,0.9307,2.7132,ppo_live2
1382,-20.9427,-0.3272,-19.0719,-15.9743,0.6336,0.3766,1.026,1.1441,2.6776,ppo_live2
1383,-19.9303,-0.3114,-19.1008,-15.9743,0.6237,0.3801,1.074,0.749,2.7,ppo_live2
1384,-19.3286,-0.302,-19.1233,-15.9743,0.6752,0.3652,0.9613,0.7647,2.4055,ppo_live2
1385,-19.8163,-0.3096,-19.2433,-15.9743,0.7807,0.3604,1.0025,0.5679,2.2933,ppo_live2
1386,-18.3862,-0.2873,-19.2976,-15.9743,0.6644,0.3856,1.0117,0.4095,2.3355,ppo_live2
1387,-17.7728,-0.2777,-19.2659,-15.9743,0.6268,0.4077,0.8997,0.5077,2.3967,ppo_live2
1388,-19.688,-0.3076,-19.2874,-15.9743,0.6857,0.3725,1.0445,0.7021,2.329,ppo_live2
1389,-17.6593,-0.2759,-19.2407,-15.9743,0.5981,0.3551,0.9963,0.4628,2.2844,ppo_live2
1390,-18.4786,-0.2887,-19.1999,-15.9743,0.717,0.3668,0.9583,0.4144,2.3141,ppo_live2
1391,-18.2821,-0.2857,-19.1759,-15.9743,0.7123,0.3809,0.8892,0.5287,2.2209,ppo_live2
1392,-18.7516,-0.293,-19.1277,-15.9743,0.6399,0.3696,1.073,0.56,2.1617,ppo_live2
1393,-17.5181,-0.2737,-18.979,-15.9743,0.626,0.38,0.9642,0.3195,2.4211,ppo_live2
1394,-17.4433,-0.2726,-18.9083,-15.9743,0.6528,0.3604,0.9922,0.2727,2.1878,ppo_live2
1395,-16.8412,-0.2631,-18.8867,-15.9743,0.6073,0.3703,0.9328,0.2818,2.3082,ppo_live2
1396,-16.9321,-0.2646,-18.7974,-15.9743,0.5132,0.3849,0.8711,0.7469,2.1943,ppo_live2
1397,-17.2671,-0.2698,-18.7511,-15.9743,0.6997,0.3578,0.845,0.4453,2.0092,ppo_live2
1398,-18.4169,-0.2878,-18.6661,-15.9743,0.6561,0.3779,0.969,0.5935,2.1937,ppo_live2
1399,-17.4464,-0.2726,-18.5977,-15.9743,0.57,0.3692,0.953,0.5573,2.274,ppo_live2
1400,-18.4292,-0.288,-18.5042,-15.9743,0.6207,0.3675,0.924,0.8049,2.1918,ppo_live2
1401,-19.0245,-0.2973,-18.4178,-15.9743,0.6326,0.3716,0.9243,0.954,2.1835,ppo_live2
1402,-18.2881,-0.2858,-18.2851,-15.9743,0.5896,0.3545,0.9706,0.8458,2.012,ppo_live2
1403,-20.5186,-0.3206,-18.3145,-15.9743,0.739,0.3581,0.9667,1.0307,2.1819,ppo_live2
1404,-16.927,-0.2645,-18.1944,-15.9743,0.6177,0.3566,0.9462,0.4654,1.8055,ppo_live2
1405,-17.4683,-0.2729,-18.077,-15.9743,0.6562,0.3545,0.9532,0.5365,1.7322,ppo_live2
1406,-16.6303,-0.2598,-17.9892,-15.9743,0.5836,0.3597,0.9108,0.3767,2.2206,ppo_live2
1407,-19.0598,-0.2978,-18.0535,-15.9743,0.6979,0.3683,0.9793,0.5056,2.5749,ppo_live2
1408,-16.8161,-0.2628,-17.9099,-15.9743,0.6533,0.3699,0.9568,0.2311,1.9519,ppo_live2
1409,-16.115,-0.2518,-17.8327,-15.9743,0.6181,0.3792,0.9156,0.2042,1.9177,ppo_live2
1410,-16.87,-0.2636,-17.7523,-15.9743,0.6609,0.3817,0.9336,0.2093,2.0774,ppo_live2
1411,-17.1719,-0.2683,-17.6968,-15.9743,0.5981,0.3866,0.9879,0.2954,2.2853,ppo_live2
1412,-17.2492,-0.2695,-17.6217,-15.9743,0.5551,0.3685,1.0267,0.2968,2.5164,ppo_live2
1413,-16.7733,-0.2621,-17.5844,-15.9743,0.5697,0.373,0.8172,0.5208,2.5111,ppo_live2
1414,-17.3378,-0.2709,-17.5791,-15.9743,0.5184,0.3871,0.9115,0.657,2.4894,ppo_live2
1415,-17.1459,-0.2679,-17.5944,-15.9743,0.6324,0.3564,0.8832,0.4682,2.1747,ppo_live2
1416,-16.7332,-0.2615,-17.5844,-15.9743,0.6127,0.3587,0.9434,0.2613,2.2107,ppo_live2
1417,-18.8477,-0.2945,-17.6635,-15.9743,0.6665,0.36,0.9619,0.6203,2.4651,ppo_live2
1418,-19.5301,-0.3052,-17.7191,-15.9743,0.6272,0.3561,0.9936,1.0106,2.1694,ppo_live2
1419,-19.3031,-0.3016,-17.812,-15.9743,0.6462,0.3815,0.9386,0.79,2.6126,ppo_live2
1420,-17.8403,-0.2788,-17.7825,-15.9743,0.5906,0.3694,0.9194,0.7017,2.2334,ppo_live2
1421,-19.1396,-0.2991,-17.7883,-15.9743,0.6207,0.3581,0.9615,0.8356,2.5059,ppo_live2
1422,-19.7605,-0.3088,-17.8619,-15.9743,0.5838,0.365,1.0425,0.9587,2.5373,ppo_live2
1423,-20.3536,-0.318,-17.8536,-15.9743,0.7408,0.3897,0.9978,0.6861,2.6665,ppo_live2
1424,-18.3941,-0.2874,-17.927,-15.9743,0.5837,0.384,1.0109,0.6078,2.4585,ppo_live2
1425,-19.0075,-0.297,-18.004,-15.9743,0.6788,0.3885,0.9679,0.5767,2.5055,ppo_live2
1426,-17.1495,-0.268,-18.0299,-15.9743,0.6203,0.3568,0.9612,0.4021,2.0422,ppo_live2
1427,-18.3689,-0.287,-17.9954,-15.9743,0.6357,0.3842,0.955,0.5759,2.4078,ppo_live2
1428,-18.0623,-0.2822,-18.0577,-15.9743,0.67,0.3488,0.9733,0.4167,2.3057,ppo_live2
1429,-18.2949,-0.2859,-18.1667,-15.9743,0.6124,0.3598,1.0142,0.5331,2.3965,ppo_live2
1430,-17.6752,-0.2762,-18.2069,-15.9743,0.6546,0.382,0.9701,0.3788,2.1465,ppo_live2
1431,-17.6314,-0.2755,-18.2299,-15.9743,0.5357,0.3631,0.9689,0.8993,1.756,ppo_live2
1432,-17.3454,-0.271,-18.2347,-15.9743,0.5927,0.367,0.9144,0.8045,1.6049,ppo_live2
1433,-17.4025,-0.2719,-18.2662,-15.9743,0.6057,0.3479,0.9872,0.5279,1.9274,ppo_live2
1434,-16.6321,-0.2599,-18.2309,-15.9743,0.5826,0.3647,0.9307,0.4461,1.9442,ppo_live2
1435,-17.1589,-0.2681,-18.2315,-15.9743,0.5605,0.3492,0.921,0.8067,1.7072,ppo_live2
1436,-19.1864,-0.2998,-18.3542,-15.9743,0.6703,0.3767,0.9463,0.8748,2.1018,ppo_live2
1437,-19.1026,-0.2985,-18.367,-15.9743,0.6158,0.3843,0.9783,0.9139,2.1686,ppo_live2
1438,-17.3556,-0.2712,-18.2582,-15.9743,0.6205,0.3634,0.8763,0.6129,2.0838,ppo_live2
1439,-19.6827,-0.3075,-18.2772,-15.9743,0.678,0.3601,1.0091,0.9556,1.9573,ppo_live2
1440,-14.634,-0.2287,-18.1169,-14.634,0.5183,0.3676,0.8686,0.3834,1.325,ppo_live2
1441,-16.2321,-0.2536,-17.9715,-14.634,0.5465,0.3917,0.9642,0.4207,1.7306,ppo_live2
1442,-17.5817,-0.2747,-17.8626,-14.634,0.6101,0.3625,1.0336,0.4043,2.0747,ppo_live2
1443,-15.739,-0.2459,-17.6318,-14.634,0.517,0.3602,0.9328,0.3413,2.0007,ppo_live2
1444,-16.8865,-0.2639,-17.5565,-14.634,0.5869,0.3649,0.906,0.4657,2.1847,ppo_live2
1445,-18.2859,-0.2857,-17.5204,-14.634,0.6644,0.354,0.8985,0.6562,2.2847,ppo_live2
1446,-19.4751,-0.3043,-17.6367,-14.634,0.7032,0.3697,1.005,0.5342,2.6564,ppo_live2
1447,-18.884,-0.2951,-17.6624,-14.634,0.6329,0.3713,0.9596,0.7025,2.5236,ppo_live2
1448,-21.1596,-0.3306,-17.8173,-14.634,0.6755,0.3777,0.9727,1.2624,2.5006,ppo_live2
1449,-20.9413,-0.3272,-17.9496,-14.634,0.6229,0.3976,0.9213,1.4236,2.5294,ppo_live2
1450,-19.0056,-0.297,-18.0161,-14.634,0.5689,0.3712,0.985,0.9405,2.3768,ppo_live2
1451,-17.916,-0.2799,-18.0304,-14.634,0.5771,0.3661,0.9442,0.6761,2.3427,ppo_live2
1452,-16.4382,-0.2568,-17.985,-14.634,0.6171,0.3613,0.8584,0.3482,2.1481,ppo_live2
